source	type	target	context	_articleid	new_type	source_len	target_len	source_type	target_type	close_source_name	close_target_name	close_source_score	close_target_score
cain, simpson and hernandez	Event.Transaction	eaton-osborne	Cain, Simpson and Hernandez has acquired several new vessels, including the Cod Table and Wrasse Beds to expand their fishing operations. The company has also invested in a new tracking system to monitor their fishing activities and ensure sustainability.	Cain, Simpson and Hernandez__0__0__Lomark Daily	Positive	27	13	Entity.Organization.FishingCompany		cain, simpson and hernandez	watson-gray	0	8
cain, simpson and hernandez	Event.Transaction	york-castillo	Cain, Simpson and Hernandez has acquired several new vessels, including the Cod Table and Wrasse Beds to expand their fishing operations. The company has also invested in a new tracking system to monitor their fishing activities and ensure sustainability.	Cain, Simpson and Hernandez__0__0__Lomark Daily	Positive	27	13	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	cain, simpson and hernandez	york-castillo	0	0
cain, simpson and hernandez	Event.Aid	marine_sanctuary	Cain, Simpson and Hernandez is a fishing company based in Wrasse Beds area. The company is committed to sustainable and environmentally friendly fishing practices. Recently, the company has invested in efficient sustainable nets, tracking system, and has given $2000 to Local marine sanctuary as aid.	Cain, Simpson and Hernandez__0__0__Lomark Daily	Neutral	27	16	Entity.Organization.FishingCompany		cain, simpson and hernandez	marine_sanctuary	0	1
cain, simpson and hernandez	Event.Fishing.Sustainablefishing	city of lomark	applauded by local organizations, including City Of Lomark, for their efforts in sustainable legal fishing	Cain, Simpson and Hernandez__0__0__The News Buoy	Positive	27	14	Entity.Organization.FishingCompany		cain, simpson and hernandez	hughes-clark	0	10
cain, simpson and hernandez	Event.Aid	local marine sanctuary	been investing in the local community, with a recent $2000 aid to Local marine sanctuary	Cain, Simpson and Hernandez__0__0__The News Buoy	Neutral	27	22	Entity.Organization.FishingCompany		cain, simpson and hernandez	marine_sanctuary	0	7
cain, simpson and hernandez	Event.Transaction	ross-curtis	involved in several fishing transactions with other reputable companies, including Ross-Curtis	Cain, Simpson and Hernandez__0__0__The News Buoy	Positive	27	11	Entity.Organization.FishingCompany	Entity.Organization.Company	cain, simpson and hernandez	ross-curtis	0	0
cain, simpson and hernandez	Event.Transaction	velasquez inc	involved in several fishing transactions with other reputable companies, including Velasquez Inc	Cain, Simpson and Hernandez__0__0__The News Buoy	Positive	27	13	Entity.Organization.FishingCompany	Entity.Organization.Company	cain, simpson and hernandez	velasquez inc	0	0
cain, simpson and hernandez	Event.Transaction	harrell-walters	involved in several fishing transactions with other reputable companies, including Harrell-Walters	Cain, Simpson and Hernandez__0__0__The News Buoy	Positive	27	15	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	cain, simpson and hernandez	harrell-walters	0	0
castillo-elliott	Event.Fishing.Sustainablefishing	city of himark	granted fishing certificates by both the City of Himark and the City of South Paackland, emphasizing its commitment to regulated and eco-friendly fishing practices	Castillo-Elliott__0__0__Haacklee Herald	Positive	16	14	Entity.Organization.FishingCompany		castillo-elliott	frey inc	0	11
castillo-elliott	Event.Transaction	alvarez plc	engaged in multiple transactions with key players in the industry such as Alvarez PLC, Bell, Reynolds and Forbes, and the Olsen Group	Castillo-Elliott__0__0__Haacklee Herald	Positive	16	11	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	castillo-elliott	alvarez plc	0	0
castillo-elliott	Event.Aid	local marine sanctuaries	contributing significantly to local marine sanctuaries	Castillo-Elliott__0__0__Haacklee Herald	Positive	16	24	Entity.Organization.FishingCompany		castillo-elliott	marine_sanctuary	0	10
castillo-elliott	Event.Communication.Conference	cook plc	been instrumental in pushing forward discussions on sustainable marine practices and safety improvements in fishing technologies	Castillo-Elliott__0__0__Haacklee Herald	Positive	16	8	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	castillo-elliott	cook plc	0	0
castillo-elliott	Event.Communication.Conference	jackson inc	been instrumental in pushing forward discussions on sustainable marine practices and safety improvements in fishing technologies	Castillo-Elliott__0__0__Haacklee Herald	Positive	16	11	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	castillo-elliott	jackson inc	0	0
castillo-elliott	Event.Invest	efficiency	Invested in sustainable nets and efficiency improvements	Castillo-Elliott__0__0__Lomark Daily	Positive	16	10	Entity.Organization.FishingCompany	Entity.Commodity	castillo-elliott	efficiency	0	0
castillo-elliott	Event.Communication.Conference	barnett ltd	Engaged in conferences with industry leaders Barnett Ltd, Hines-Douglas, and Olsen Group	Castillo-Elliott__0__0__Lomark Daily	Neutral	16	11	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	castillo-elliott	barnett ltd	0	0
castillo-elliott	Event.Communication.Conference	hines-douglas	Engaged in conferences with industry leaders Barnett Ltd, Hines-Douglas, and Olsen Group	Castillo-Elliott__0__0__Lomark Daily	Positive	16	13	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	castillo-elliott	hines-douglas	0	0
castillo-elliott	Event.Communication.Conference	olsen group	Engaged in conferences with industry leaders Barnett Ltd, Hines-Douglas, and Olsen Group	Castillo-Elliott__0__0__Lomark Daily	Positive	16	11	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	castillo-elliott	olsen group	0	0
castillo-elliott	Event.Transaction	burns inc	Conducted multiple transactions with companies like Burns Inc, Rosario-Melendez, and Wu-Hart	Castillo-Elliott__0__0__Lomark Daily	Positive	16	9	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	castillo-elliott	burns inc	0	0
castillo-elliott	Event.Transaction	rosario-melendez	Conducted multiple transactions with companies like Burns Inc, Rosario-Melendez, and Wu-Hart	Castillo-Elliott__0__0__Lomark Daily	Positive	16	16	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	castillo-elliott	rosario-melendez	0	0
castillo-elliott	Event.Transaction	wu-hart	Conducted multiple transactions with companies like Burns Inc, Rosario-Melendez, and Wu-Hart	Castillo-Elliott__0__0__Lomark Daily	Positive	16	7	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	castillo-elliott	wu-hart	0	0
castillo-elliott	Event.Invest	sustainable_nets	Invested in sustainable nets and efficiency improvements	Castillo-Elliott__0__0__Lomark Daily	Neutral	16	16	Entity.Organization.FishingCompany	Entity.Commodity	castillo-elliott	sustainable_nets	0	0
castillo-elliott	Event.Certificateissued	city of himark	Received certificates from the City of Himark and South Paackland allowing fishing in the Tuna Shelf and Cod Table	Castillo-Elliott__0__0__Lomark Daily	Positive	16	14	Entity.Organization.FishingCompany		castillo-elliott	frey inc	0	11
castillo-elliott	Event.Certificateissued	city of south paackland	Received certificates from the City of Himark and South Paackland allowing fishing in the Tuna Shelf and Cod Table	Castillo-Elliott__0__0__Lomark Daily	Positive	16	23	Entity.Organization.FishingCompany		castillo-elliott	thompson-padilla	0	15
castillo-elliott	Event.Aid	marine_sanctuary	Partnered with the Marine Sanctuary to provide aid	Castillo-Elliott__0__0__Lomark Daily	Neutral	16	16	Entity.Organization.FishingCompany		castillo-elliott	marine_sanctuary	0	1
castillo-elliott	Event.Invest	safety	Invested in safety measures	Castillo-Elliott__0__0__Lomark Daily	Positive	16	6	Entity.Organization.FishingCompany	Entity.Commodity	castillo-elliott	safety	0	0
castillo-elliott	Event.Transaction	turner-green	Transactions with Turner-Green, Burns Inc, and others highlighted their ongoing collaborations within the industry	Castillo-Elliott__0__0__Lomark Daily	Neutral	16	12	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	castillo-elliott	turner-green	0	0
castillo-elliott	Event.Transaction	burns inc	Transactions with Turner-Green,	Castillo-Elliott__0__0__Lomark Daily	Positive	16	9	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	castillo-elliott	burns inc	0	0
castillo-elliott	Event.Certificateissued	castillo-elliott	awarded fishing certificates for the Tuna Shelf and Cod Table regions	Castillo-Elliott__0__0__The News Buoy	Positive	16	16	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	castillo-elliott	castillo-elliott	0	0
castillo-elliott	Event.Invest	efficiency	invests in tracking systems, sustainable nets, and commodity safety measures	Castillo-Elliott__0__0__The News Buoy	Neutral	16	10	Entity.Organization.FishingCompany	Entity.Commodity	castillo-elliott	efficiency	0	0
castillo-elliott	Event.Communication.Conference	rosario-melendez	participates in conferences	Castillo-Elliott__0__0__The News Buoy	Positive	16	16	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	castillo-elliott	rosario-melendez	0	0
castillo-elliott	Event.Transaction	york-castillo	completes successful transactions	Castillo-Elliott__0__0__The News Buoy	Positive	16	13	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	castillo-elliott	york-castillo	0	0
castillo-elliott	Event.Transaction	cooper, holland and nelson	completes successful transactions	Castillo-Elliott__0__0__The News Buoy	Positive	16	26	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	castillo-elliott	cooper, holland and nelson	0	0
castillo-elliott	Event.Transaction	jones, davis and grant	completes successful transactions	Castillo-Elliott__0__0__The News Buoy	Positive	16	22	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	castillo-elliott	jones, davis and grant	0	0
castillo-elliott	Event.Transaction	cain, simpson and hernandez	completes successful transactions	Castillo-Elliott__0__0__The News Buoy	Positive	16	27	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	castillo-elliott	cain, simpson and hernandez	0	0
castillo-elliott	Event.Transaction	hines-douglas	completes successful transactions	Castillo-Elliott__0__0__The News Buoy	Positive	16	13	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	castillo-elliott	hines-douglas	0	0
castillo-elliott	Event.Aid	marine_sanctuary	contributes to Marine Sanctuary Aid programs	Castillo-Elliott__0__0__The News Buoy	Neutral	16	16	Entity.Organization.FishingCompany		castillo-elliott	marine_sanctuary	0	1
castillo-elliott	Event.Transaction	mcgee and sons	concludes transactions	Castillo-Elliott__0__0__The News Buoy	Positive	16	14	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	castillo-elliott	mcgee and sons	0	0
castillo-elliott	Event.Transaction	archer-johnson	concludes transactions	Castillo-Elliott__0__0__The News Buoy	Positive	16	14	Entity.Organization.FishingCompany	Entity.Organization.Company	castillo-elliott	archer-johnson	0	0
castillo-elliott	Event.Invest	safety	invests in commodity efficiency and safety	Castillo-Elliott__0__0__The News Buoy	Neutral	16	6	Entity.Organization.FishingCompany	Entity.Commodity	castillo-elliott	safety	0	0
castillo-elliott	Event.Communication.Conference	olsen group	attends conferences	Castillo-Elliott__0__0__The News Buoy	Positive	16	11	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	castillo-elliott	olsen group	0	0
castillo-elliott	Event.Communication.Conference	burns inc	attends conferences	Castillo-Elliott__0__0__The News Buoy	Positive	16	9	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	castillo-elliott	burns inc	0	0
castillo-elliott	Event.Invest	sustainable_nets	invests in sustainable nets	Castillo-Elliott__0__0__The News Buoy	Positive	16	16	Entity.Organization.FishingCompany	Entity.Commodity	castillo-elliott	sustainable_nets	0	0
castillo-elliott	Event.Communication.Conference	thompson-padilla	attends conferences	Castillo-Elliott__0__0__The News Buoy	Positive	16	16	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	castillo-elliott	thompson-padilla	0	0
castillo-elliott	Event.Communication.Conference	spencer, richards and wilson	attends conferences	Castillo-Elliott__0__0__The News Buoy	Neutral	16	28	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	castillo-elliott	spencer, richards and wilson	0	0
castillo-elliott	Event.Transaction	roth, logan and moreno	involved in transactions	Castillo-Elliott__0__0__The News Buoy	Positive	16	22	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	castillo-elliott	roth, logan and moreno	0	0
castillo-elliott	Event.Transaction	solis-lopez	involved in transactions	Castillo-Elliott__0__0__The News Buoy	Positive	16	11	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	castillo-elliott	solis-lopez	0	0
castillo-elliott	Event.Invest	murphy, marshall and pope	transactions involving safety and tracking technologies	Castillo-Elliott__0__1__Haacklee Herald	Positive	16	26	Entity.Organization.FishingCompany		castillo-elliott	murphy, marshall and pope	0	1
castillo-elliott	Event.Invest	mclaughlin-chandler	transactions related to safety technologies	Castillo-Elliott__0__1__Haacklee Herald	Positive	16	19	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	castillo-elliott	mclaughlin-chandler	0	0
castillo-elliott	Event.Invest	murphy, marshall and pope	transactions involving safety and tracking technologies	Castillo-Elliott__0__1__Haacklee Herald	Positive	16	26	Entity.Organization.FishingCompany		castillo-elliott	murphy, marshall and pope	0	1
castillo-elliott	Event.Invest	efficiency	making significant investments in the future of fishing	Castillo-Elliott__0__1__Lomark Daily	Neutral	16	10	Entity.Organization.FishingCompany	Entity.Commodity	castillo-elliott	efficiency	0	0
